Sat Feb 01 01:30:03 +0000 2025,Ep. 425 - TARIFF Turmoil — How I'm Going to PROFIT From It.. TODAY'S HOT #STOCKS — $CVX $PLTR $ABBV $TCTM $HIMS $OXY $XOM $ASTS $ELF $RGTI $BHAT $NVDA $VRTX $BEN $CYCN $SOPA $JNJ $VIAV $MTSR $REBN $ABAT $FCUV $AAPL $NVDA $TSLA $SMR $BABA $SOFI $CYN,TSLA,Tesla
Tue Feb 04 15:09:42 +0000 2025,I just started a new long position in $TSLA in my Roth IRA today. Do I like everything Elon is doing right now? No. I haven’t owned $TSLA stock since he bought Twitter. But I think the company has major upside from here due to: 1. Optimus humanoid robots has a huge potential.,TSLA,Tesla
Tue Feb 04 14:47:17 +0000 2025,"$NFLX over $1,000! Perfect execution from the watchlist! $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA",TSLA,Tesla
Tue Feb 04 17:16:59 +0000 2025,"We will see $TSLA reach $1,000 by early 2026. You can keep thinking Elon is the worst person alive but that couldn’t be further from the truth. Numbers don’t lie.",TSLA,Tesla
Tue Feb 04 15:25:57 +0000 2025,"$TSLA Daily...Low from Jan 2 has been weakened some now, watching for a nice shakeout below that level at some point to get heavy in this again. A lot of volume traded in that 350 area, but no guarantees it gets there.",TSLA,Tesla
Tue Feb 04 12:27:53 +0000 2025,Top flow from yesterday... $IWM $SPX $VIX $DHR $SPY $TSLA $NVDA $MRVL $MSFT $AAPL,TSLA,Tesla
Wed Feb 05 06:04:30 +0000 2025,"$TSLA stands out because it prioritizes real-world application and mass production from the start. While competitors like Boston Dynamics and Waymo often focus on impressive but niche or experimental solutions, Tesla ensures that its projects are designed for widespread",TSLA,Tesla
Wed Feb 05 23:50:33 +0000 2025,You CAN’T fake results from other people This is an EVERYDAY occurrence inside OnlyOptionsTrades $SPY $QQQ $SPX $NVDA $AAPL $AMZN $META $MSFT $GOOG $TSLA,TSLA,Tesla
Wed Feb 05 12:05:49 +0000 2025,$UBER reported strong earnings results today and I believe the company will benefit from introduction of autonomous driving from companies like $TSLA: ✅Revenue: $11.96B vs. $11.77B expected ✅EPS: $3.21 vs. $0.48 expected ✅Gross bookings: $44.2B vs. 43.5B expected ✅The,TSLA,Tesla
Wed Feb 05 13:30:03 +0000 2025,$TSLA Hello. Let me introduce myself. I am the new Model Y. It will be delivered to you from March. Please take good care of me.,TSLA,Tesla
Wed Feb 05 17:33:20 +0000 2025,Google misses on Revenue shares are down 7% SNAP posts stellar Earnings shares fall 7% for the day Pam Bondi Sworn in as US Attorney General of the DOJ US Postal Service Resumes package delivery from China &amp; Hong Kong $PLTR $TSLA,TSLA,Tesla
Wed Feb 05 18:13:16 +0000 2025,"Really considering $UBER here. What'd you think? What's the bear case? Competition from $TSLA? If this only, it's very weak imo. To me, valuation is very correct &amp; the business is clearly improving constantly. I hardly see how this could change as any self-driving company will",TSLA,Tesla
Wed Feb 05 08:44:29 +0000 2025,Let's see how big of a game changer the new deep research from @OpenAI is. $NVDA $AMD $TSLA $GOOG $MSFT $META $AMZN,TSLA,Tesla
Wed Feb 05 20:05:54 +0000 2025,"$UBER starting to look very interesting for a longterm portfolio... Forward P/E of only 19. If Robotaxi ever becomes a thing, they will be the leader. Buy the cars from $TSLA and monetize them.",TSLA,Tesla
Wed Feb 05 15:08:11 +0000 2025,Florian did not secure new capital for his insolvent leasing company owning &gt; 4'000 $TSLA cars yet. So he moves his greenwashing grift closer to his cult leader fElon SkuM. Far away from his angry Dutch bondholders. #CanaryInTheTeslaCoalMine MisterGreen going belly up...,TSLA,Tesla
Wed Feb 05 08:53:38 +0000 2025,"AI: A Tale of three 'AI Reasonings'. RTZ #622 ...evaluating the 'state of the art' (SOTA) from OpenAI, DeepSeek and Google #Tech #AI @OpenAI $MSFT $NVDA $META $AMZN $GOOG $AAPL $TSLA",TSLA,Tesla
Wed Feb 05 23:13:28 +0000 2025,$TSLA Energy Revenue is Booming 2020: $1.994B 2021: $2.789B 2022: $3.909B 2023: $6.035B 2024: $10.086B Grew 67% YoY from 2023 to 2024.,TSLA,Tesla
Wed Feb 05 19:48:53 +0000 2025,2022: Meta fell 77% from 2021 high $META Tesla fell 72% from 2021 high $TSLA Amazon fell 54% from 2021 high $AMZN Google fell 40% from 2021 high $GOOGL Apple fell 27% from 2021 high $AAPL 2025: Meta is up 684% from 2022 low Tesla is up 252% from 2022 low Amazon is up 178%,TSLA,Tesla
Wed Feb 05 21:13:02 +0000 2025,"North American lithium stocks are mixed today, while lithium flagmans $ALB and $SQM are deep red. $ALB was downgraded by Evercore ISI. $TSLA suffers from weak sales in California and Europe (supposedly driven by @elonmusk political activity).",TSLA,Tesla
Wed Feb 05 20:43:36 +0000 2025,$TSLA #TSLA Targeting 500 if we breakout from this downtrend. Invalidation below the 2025 low.,TSLA,Tesla
Wed Feb 05 00:53:09 +0000 2025,"When investors argue that $TSLA P/E and market cap will double or triple once TSLA launches paid unsupervised ride hailing in Austin TX, they are ignoring that TSLA’s forward P/E today is 132x, up from 90x before the election, vs an avg forward P/E of 75x over the past 3 years,",TSLA,Tesla
Wed Feb 05 22:47:56 +0000 2025,Obviously can’t forget this bad boy either. Another monster from today $LAES $BBAI $NVDA $TSLA $SPY,TSLA,Tesla
Wed Feb 05 05:44:23 +0000 2025,As promised $TSLA A Bull flag.... at Strong support. If you missed $TSLA going from $220 to $480 This is your chance to catch the next ride. $TSLA will be $500+ by May,TSLA,Tesla
Wed Feb 05 14:51:32 +0000 2025,"Rolled $AMD diagonal to a calendar, and closed $TSLA iron condor from earnings for $107 profit:",TSLA,Tesla
Wed Feb 05 23:20:01 +0000 2025,Tesla falls today because of a bogus headline by Reuters. Guess who received millions from USAID!!!!. $TSLA $NVDA $BTC $F $BA $DJI $JPM $QQQ $IXIC $WMT $VIX $DJT $V $PLTR $MU $AMZN $META $NFLX $AAPL $GME $AMD $NIO $SPY $MCD $PLTR $GM $XOM $MMM $META $AMGN $CAT $CSCO $CL $ETH,TSLA,Tesla
Wed Feb 05 13:04:51 +0000 2025,Success... King Protea from South Africa grown from seed... This is what I do all day when I'm not busy buying $TSLA $PLTR $NVDA and chasing the market,TSLA,Tesla
Wed Feb 05 20:51:39 +0000 2025,Jim Farley really needs to stop getting involved in politics...he's obviously destroying Ford's brand There's finally momentum from the shareholders to fire him as CEO! $F $TSLA,TSLA,Tesla
Wed Feb 05 20:46:37 +0000 2025,$TSLA and Musk are quickly going from hero to the world’s most hated man and brand. Consumers are avoiding Tesla like the plague…,TSLA,Tesla
Wed Feb 05 16:45:52 +0000 2025,"Getting a lot of questions about $UBER from subscribers -- so I thought I’d share my thoughts here as well I see this dip as a buying opportunity, not because the $TSLA Robotaxi risk isn’t real, but because the market is overestimating the short-term threat and",TSLA,Tesla
Wed Feb 05 14:08:51 +0000 2025,Boolish. 92% of $TSLA's revenues are from manufacturing and selling EVs so this should not be a problem.,TSLA,Tesla
Wed Feb 05 20:47:34 +0000 2025,He has a gag order put in place by the SEC from talking about $tsla due to his fraud.,TSLA,Tesla
Wed Feb 05 22:02:51 +0000 2025,"Interesting Symmetry in our correction so far from the Dec 18 highs in $TSLA 2 waves equalled 15 day length, while the potential C wave was only 12 days... I would argue that ER made up for the lower-quicker move to speed up that process, and that could also be accounting for",TSLA,Tesla
Wed Feb 05 00:33:15 +0000 2025,"ARE YOU KIDDING ME…?? OUR MEMBER MADE +$50,000 IN JUST THE LAST FIVE DAYS His secret? Learning from our experienced analysts inside our discord $SPY $QQQ $AAPL $NVDA $TSLA",TSLA,Tesla
Wed Feb 05 20:58:05 +0000 2025,"Tesla has dropped the lease pricing on its Cybertruck, with the base AWD version now costing $749 per month. This is the same Cybertruck build (core wheels, tactical grey interior) that Tesla is trying to sell from its existing inventory. @Tesla #Tesla $TSLA #cybertruck",TSLA,Tesla
Wed Feb 05 15:35:50 +0000 2025,"$TSLA having a delayed ""sell-off"" from earnings miss ?? 380 has tested 10+ times in the last month or so",TSLA,Tesla
Wed Feb 05 16:52:54 +0000 2025,$TSLA a painful test this morn I don't love all the risk from Elon and his involvement with the government and the ripple effects into $TSLA... added vol that we really don't need Still in 2026 calls,TSLA,Tesla
Thu Feb 06 15:50:32 +0000 2025,BREAKING: FORD CEO SAYS — THEY ARE EVALUATING POTENTIAL FULL SELF-DRIVING LICENSING $TSLA Will Ford license from Tesla ?,TSLA,Tesla
Thu Feb 06 16:23:33 +0000 2025,"Clip about $TSLA from @stocktwits live show yesterday ""The more times and with more frequency that support is tested, the more likely it is to fail."" Odds favor at least a shakeout - the stock is doing what it is supposed to do",TSLA,Tesla
Thu Feb 06 21:21:22 +0000 2025,"$CLSK $BTC $MARA $TSLA CleanSpark Q1 2025 Earnings Highlights: - Revenue: $162.3M (▲$88.5M YoY, +120%) - Net Income: $246.8M (▲$220.9M YoY from $25.9M) - Adjusted EBITDA: $321.6M (▲$252.5M YoY from $69.1M) - Marginal Cost per Bitcoin: ~$34,000 ⛏️ - Bitcoin Holdings &gt;",TSLA,Tesla
Thu Feb 06 21:59:43 +0000 2025,if I become a millionaire from $TSLA I won't tell anyone but there will be signs,TSLA,Tesla
Thu Feb 06 19:45:36 +0000 2025,"My New $TSLA Cybertruk has Arrived. I could ""Wind Up"" Loving this. @woodhaus2 broke the damn glass but apart from that shes perfect.",TSLA,Tesla
Thu Feb 06 06:34:02 +0000 2025,"#Netflix One more All Time High Some of the Mag7 are displaying ""fatigue"" from the earnings side ( $GOOG, $AAPL, $TSLA for example) and the upward trend has paused ( $NVDA). So far, $NFLX but also $AMZN continue to print ATHs. We'll see the upcoming earnings.",TSLA,Tesla
Thu Feb 06 06:23:48 +0000 2025,"$TSLA reported IRA credits of $625M in the US which lowers Auto gross margin (ex-credits) from 17.7% in 2023 to 17.2% &amp; from 15.4% to 14.5% in 2024. Operating margin drops to 3.7% in 2024, which is the 2nd lowest after Nissan, which is bankrupt. More details in the report.",TSLA,Tesla
Thu Feb 06 15:01:24 +0000 2025,"Keep Calm &amp; Buy Having an average purchase of $TSLA &lt; 200 w/gains of 85% Considering the potential from now to 5 years ,my strategy for the last 3 years has been simple: Regardless of the contingency, a value under 500 is really a gift from the gods....",TSLA,Tesla
Thu Feb 06 09:37:49 +0000 2025,"$TSLA $371, what do you think? Haven’t seen this for a while Technically, its immediate support level is $370. Short term I don’t see bullish, while longer term is very bullish, such as way above 200 day EMA. Fundamentals: you won’t see immediate earning reflection from robotaxi",TSLA,Tesla
Thu Feb 06 15:58:34 +0000 2025,"Good thing $tsla is not a car company because a car company going from 140 to 488 in 8 months on deteriorating fundamentals (sales, sentiment, subsidies) would normally be a scary thing",TSLA,Tesla
Thu Feb 06 19:31:49 +0000 2025,"BREAKING: FORD CEO SAYS — THEY ARE EVALUATING POTENTIAL FULL SELF-DRIVING LICENSING $TSLA Will Ford license from Tesla ? — TheSonOfWalkley (@TheSonOfWalkley) Feb 6, 2025",TSLA,Tesla
Thu Feb 06 21:13:13 +0000 2025,"Mag7 at market closure This week has been packed with earnings report from these companies. Despite, the slowdown in growth YoY. The market is not overreacting for now. $AAPL $MSFT $NVDA $AMZN $GOOGL $GOOG $META $TSLA",TSLA,Tesla
Thu Feb 06 20:30:17 +0000 2025,"I’d be careful shorting $TSLA here. We usually see pressure on the first test of an AVWAP from a prior high (re: $TSLQ). We also see that its fallen to the AVWAP from October earnings, a confluent Fib and Gann level, and a Fib fan that it has respected since the Jan 2023 low.",TSLA,Tesla
Thu Feb 06 16:22:10 +0000 2025,"This waiting period from now until June is what we call opportunity. Big money is simply transferring from $TSLA into shorter term “better” growth speculations ( aka gambling ) . Take this stagnant time of Tesla to accumulate as many shares as possible , cause it’s gonna be",TSLA,Tesla
Thu Feb 06 21:27:21 +0000 2025,It’s time to stop fucking around and make some real cuts. Energy Subsidies Costing Taxpayers $1.2 trillion. Triple the Congressional Budget Office’s $391 billion assumption when the law was passed. @elonmusk should resign from $TSLA and focus on DOGE.,TSLA,Tesla
Thu Feb 06 20:11:35 +0000 2025,$TSLA Chart Update Midday - special update!!! Not financial advice... Tesla is bearish .. I will provide my feedback and all scenarios available based on my sources and what I received today from some of the elites on WokeSt (DMs). It'll be later tonight followed,TSLA,Tesla
Thu Feb 06 17:10:06 +0000 2025,$TSLA I think it has bottomed. But this impulse up from here should close tag and hold 400. if not there might be another c down .,TSLA,Tesla
Thu Feb 06 23:19:18 +0000 2025,"A dragonfly in support on a gap down? I wonder what could happen from here? No free lunches in this market, but I like the setup. $TSLA",TSLA,Tesla
Thu Feb 06 21:54:20 +0000 2025,$TSLA Daily Chart Update 0.1 That's a sexy bounce from lower boundary of the tightening wedge with a dragonfly Doji candle close right at the bottom Lets all together call it Perfection - shall we ?,TSLA,Tesla
Thu Feb 06 15:28:28 +0000 2025,"What fueled this 30x run in $TSLA from 2019 - 2021? Innovation, execution and option flow",TSLA,Tesla
Thu Feb 06 22:45:24 +0000 2025,When you are a first time Tesla owner (after unlimited persuasion from other Tesla owners ) and try FSD for the first time they experience ecstasy. It’s like you are high without intoxication. Kudos to @Tesla @Tesla_AI FSD team. $TSLA,TSLA,Tesla
Thu Feb 06 15:05:13 +0000 2025,When you start seeing comments like this from bulls that usually means that bottom is close $TSLA NFA,TSLA,Tesla
Thu Feb 06 17:06:30 +0000 2025,$TSLA down 23% from recent High post elections Tesla stock is at Oct 2021 levels. So a 40 Months time-wise correction returning 0% for HODL But what’s funny is it is still trading at 180 X Earnings Tesla’s FY24 Revenues grew 0.9% EPS was down &gt;59% from $4.7 to $2.2,TSLA,Tesla
Thu Feb 06 20:46:35 +0000 2025,Little shake today. $GLD $SLV $CPER first than $SPY $QQQ midsession. Great snap back from $UBER another good day from $NVDA. $LLY and $XLF too. Thought $TSLA $QCOM struggled. Here comes $AMZN earnings tonight and Nonfarm Payrolls tomorrow.,TSLA,Tesla
Thu Feb 06 00:17:21 +0000 2025,Be on the Right Side of the Market and let your money work for you. Blue box set ups gave us 72% return last year. Join us for 14 days Trial and start learning from our Market Experts. Link to register --&gt; #Elliottwave #Stocks $AAPL $TSLA $SPX $SPY,TSLA,Tesla
Thu Feb 06 12:35:45 +0000 2025,Not a scene from a movie.. honestly! $TSLA,TSLA,Tesla
Thu Feb 06 09:43:50 +0000 2025,Do you know what is crazy Elon not only nearly doubled Twitter’s EBITDA He grew margins from 13% to 46% Still want to bet against Elon Musk? $TSLA,TSLA,Tesla
Thu Feb 06 16:33:36 +0000 2025,"$TSLA the moment we lost that automated level yesterday afternoon, it triggered a short for over 10 points Let’s see if we reverse from here",TSLA,Tesla
Thu Feb 06 12:29:56 +0000 2025,The Musk premium in $TSLA resulting from his 'being in power.' h/t @johnauthers,TSLA,Tesla
Thu Feb 06 15:15:44 +0000 2025,"Even $TSLA haters from Autoblog realized that Tesla isn't ""just a car company"".",TSLA,Tesla
Fri Feb 07 00:18:50 +0000 2025,"Damn, FSD survived so well in a rain storm?? AUTONOMY IS HERE Oh wait, the tiny bit of rain killed FSD/Cruise Control, effectively making it worse than cruise control on vehicles from 20 years ago… FSD13.2.2 on HW4 btw… ROBOTAXI COMING SOON! $TSLA",TSLA,Tesla
Fri Feb 07 03:57:02 +0000 2025,Incredible The robot from @tesla $Tesla $Tsla $Elon $Musk $Doge $Trump $Sui $Jasmy $Maga $Meme $Mlg $Jup $Xrp $Supa $Vine $Bome $Bsc $Vinu $Spx $Giga $Murad $Dogs $Xlm $Hbar $Kanye $Ye $Aapl,TSLA,Tesla
Fri Feb 07 19:47:40 +0000 2025,A week from today I’ll be sailing away in the Caribbean. $TSLA $MARA $COIN $RIOT $AAPL $MSFT $NVDA $SPX $NQ $ES $VIX $BTC #cryptomarket,TSLA,Tesla
Fri Feb 07 21:48:12 +0000 2025,$TSLA could be in the low $300’s soon and I couldn’t be more excited… So many people I’ve heard from are waiting to buy more at the lowest price possible!,TSLA,Tesla
Fri Feb 07 15:40:43 +0000 2025,BREAKING: CHINA RENAISSANCE RAISES $TSLA PRICE TARGET TO $429 (FROM $270) With a BUY rating !,TSLA,Tesla
Fri Feb 07 05:17:37 +0000 2025,"From all the years of eating in to save $ to invest in $TSLA, I think I’ve become the king at making shrimp fried rice",TSLA,Tesla
Fri Feb 07 20:48:04 +0000 2025,"If $TSLA can feed videos from the internet into their video training ""computer"", what is stopping others from doing the same? Other than a huge GPU cluster of course $NVDA $GOOGL $UBER",TSLA,Tesla
Fri Feb 07 06:30:04 +0000 2025,Guy books it from the cops at parking lot. The parking lot has a charging station too so he was probably topped off. TeslaDashCam $TSLA,TSLA,Tesla
Fri Feb 07 04:55:02 +0000 2025,"This post is from Nov 2023. Look at the performance of stocks that I recommended. There are two failures, but this list has massive wins like 455% , 577%, and 161%. $100K would become $231,400 in 15 months. $NVDA+161% $ADBE-27% $TSLA+59% $PLTR+455% $LLY",TSLA,Tesla
Fri Feb 07 03:31:21 +0000 2025,"$UBER Earnings gap already filled ✔️ My target of $69.90 from earlier came from the golden pocket .618 fib on the weekly. Would love to see us close above tomorrow To me, this chart is screaming $75+ incoming soon $TSLA $MSTR $COIN $META",TSLA,Tesla
Fri Feb 07 11:07:00 +0000 2025,"I have an intriguing hypothesis regarding Tesla's future strategy. Once $TSLA and Elon Musk fully develop and deploy Full Self-Driving (FSD) technology and achieve scalability with the Optimus robot, might we see a shift where Musk diverts his focus entirely from selling vehicles",TSLA,Tesla
Fri Feb 07 00:15:00 +0000 2025,$TSLA Semi up close! What do you guys think? Would love to hear from someone who has experience with Semi's!,TSLA,Tesla
Fri Feb 07 00:32:11 +0000 2025,"$TSLA = Get a Free Wrap for Your Cybertruck Order and take delivery of a new Foundation Series Cybertruck by March 31, 2025, to be eligible for a complimentary XPEL vinyl wrap of your choice.* Choose from a wide color pallet including a variety of gloss, matte and metallic",TSLA,Tesla
Fri Feb 07 18:50:08 +0000 2025,Tesla's $TSLA cash pile has grown to $36.6 Billion up from $1.9B a decade ago,TSLA,Tesla
Fri Feb 07 20:29:25 +0000 2025,"$NNOX, $RXRX, $QS After I got a profit from $TSLA and $IONQ, I heavily invest on three. $NNOX: King of Medical AI X-ray imaging $RXRX: King of AI design drug discovery $QS: King of Solid State Battery in US. Just like $IONQ, All have such moment coming that I am waiting for.",TSLA,Tesla
Fri Feb 07 22:37:26 +0000 2025,"1,000 true fans via Subscribers That's my 2025 goal. Consider subscribing if you're a long-term $TSLA investor looking to become a Teslanaire or looking to maintain your status as one. I'm here for you. Love hearing success stories from those I've helped over the years.",TSLA,Tesla
Fri Feb 07 13:58:54 +0000 2025,"B o o l l i s h ! No problem though bc 92% of $TSLA 's revenues are from manufacturing and selling electric cars. So, the world wide significant drop in $TSLA sales shouldn't impact the car company!",TSLA,Tesla
Fri Feb 07 17:47:40 +0000 2025,"When all you have to depend on from a stock is lies from the CEO, you got nothing. Hundreds of millions of people are boycotting Fascist-in-Chief at $TSLA",TSLA,Tesla
Fri Feb 07 20:52:06 +0000 2025,"Just covered a big position at $361 down from $408. Fantastic ride. Technically looks oversold and I expect Musk to come out and try to pump &amp; BS. Maybe now it’ll be teleportation. Will get back in to short some more. For now, I will enjoy the weekend and splurge. $tsla $tslaq",TSLA,Tesla
Fri Feb 07 16:30:00 +0000 2025,Regular and continuous burns are what sets us apart from other projects. #EFC #SONDAKİKA #LUNC #CryptoNews #storj #rdnt #WLD #api3 #TON $tsla #Trump #TraitorsUS,TSLA,Tesla
Fri Feb 07 17:46:30 +0000 2025,$RIVN / $LCID / $TSLA: US EV deliveries increased 25% y/y but fell 27% m/m. This is just most likely an effect of fears of the repeal of the IRA from buyers.,TSLA,Tesla
Fri Feb 07 21:13:54 +0000 2025,Just got back from my 1h run !! I see 1 order on my end filled !! Hope y’all did ok - expecting breaking news over the weekend !! Standby for volume report !! $TSLA,TSLA,Tesla
Fri Feb 07 15:52:52 +0000 2025,Be on the Right Side of the Market and let your money work for you. Blue box set ups gave us 72% return last year. Join us for 14 days Trial and start learning from our Market Experts. Link to register --&gt; #Elliottwave #Stocks $AAPL $TSLA $SPX $SPY,TSLA,Tesla
Fri Feb 07 22:36:28 +0000 2025,"$TSLA down 10% this week, they have no idea what is coming this year from Tesla.",TSLA,Tesla
Fri Feb 07 23:19:00 +0000 2025,"From now on, when I'm initiating a new position on $tsla, I will buy a protective put with it. Just like with I did with $pltr. Follow me to see my $tsla hedging ideas !",TSLA,Tesla
Fri Feb 07 16:56:57 +0000 2025,Time to mow the grass with my EGO &amp; a little help from $TSLA ⛽️…LFG!!!,TSLA,Tesla
Fri Feb 07 14:59:26 +0000 2025,$TSLA back up above 373 again n now we less red on our long from down 50% to only down 35%,TSLA,Tesla
Fri Feb 07 18:21:12 +0000 2025,"I think going on holiday in a few weeks will be a well deserved respite from the world [as I know it]. When I get back, I expect $TSLA to be back at ATH.",TSLA,Tesla
Fri Feb 07 04:40:54 +0000 2025,Jan $TSLA Sales In EUROPE on FIRE!!! DOWN Almost -50% YOY Barely 10k units sold from almost 19k last year...,TSLA,Tesla
Fri Feb 07 21:05:26 +0000 2025,$TSLA Next update: 02 | 07 | 2025 Previous post from Jan 3rd $SPX $SPY $QQQ,TSLA,Tesla
Sat Feb 08 14:20:35 +0000 2025,"Imagine betting against Tesla with Elon at the helm, CyberCab/RoboTaxi on the horizon and Optimus just months away from awakening. The tsunami is coming. $tsla",TSLA,Tesla
Sat Feb 08 10:16:16 +0000 2025,The new Model Y will be in 2️⃣0️⃣ german showrooms from March 1 2025 $TSLA,TSLA,Tesla
Sat Feb 08 13:54:28 +0000 2025,"Ford is struggling to sell its EVs, from the F-150 Lightning to the Mustang Mach-E. @FutureAZA breaks down how dealer inventory is piling up, buyers are hesitant, and competition is heating up! Can Ford keep up, or will $TSLA leave them behind?",TSLA,Tesla
Sat Feb 08 20:52:34 +0000 2025,"FSD 13.2.6 Roundabout testing from Hurry Mode to Standard! *** it is not advised to be driving in these road conditions, it is unsafe and some areas are not drivable or passable. ***unedited for complete transparency $TSLA @Tesla @Tesla_AI",TSLA,Tesla
Sat Feb 08 21:22:36 +0000 2025,"$TSLA CHINA HAS PUMPED UP OVER 170,000 ORDERS FOR THE NEW TESLA MODEL Y IN UNDER A MONTH FROM LAUNCH! Demand for the beast is about as high as your heart rate on leg day! ❤️‍",TSLA,Tesla
Sat Feb 08 16:45:16 +0000 2025,This is what it will look like with my $TSLA purchases 5 years from now. At least 5x from today,TSLA,Tesla
Sat Feb 08 00:48:27 +0000 2025,"I guess you can't do all the autonomous car stuff from the cloud; the low latency, real-time, mission critical stuff has to be done at the edge; #Echostar $SATS $AMZN $TSLA $TSLAQ $AAPL",TSLA,Tesla
Sat Feb 08 15:30:29 +0000 2025,I COULD swear I heard EACH of these POLITICIANS say they GOT ZERO $$$$$$ from Big Pharma companies. . Am I wrong??????? . $TSLA $QQQ $NFLX BTC Bitcoin $AAPL $SNOW $META $ARKK $GOOG $AMD $AVGO $MSFT $AMZN Trump &amp; Republicans &amp; Democrats MAGA,TSLA,Tesla
Sat Feb 08 00:52:54 +0000 2025,Fsd12.6.3 - wow. Fantastic update. Jerkiness from acceleration and braking nonexistent; no hesitation in decisions; merged onto the freeway better than me. Good work @Tesla. The future is here. $TSLA,TSLA,Tesla
Sat Feb 08 04:56:05 +0000 2025,Stop taking advices from subscription sellers. Zero value add $tsla,TSLA,Tesla
Sat Feb 08 16:48:47 +0000 2025,"For the $UBER bulls. Took a couple years, but Waymo is officially taking market share in SF away from Uber. Waymo loses a lot of money and is slow to roll out to new geographies. $TSLA will not have these concerns.",TSLA,Tesla
Sat Feb 08 00:54:34 +0000 2025,$AMD Very Transparent Chart Trend: AMD is a True Short from ATH $QQQ $SPY $AAPL $NVDA $SMH $SOX $NDX $GLD $SLV $TLT $MSFT $SPX $DIA $IWM $AMZN $META $GOOGL $TSLA $AVGO $SMH $MRVL $MU $TSM $MSTR $BTC $IBIT $JPM $C $GS $MS $XLF $DJT $XLE $XOM $CVX $OXY $GME $AMC $TGT $WMT $CAT,TSLA,Tesla
Sat Feb 08 03:05:00 +0000 2025,"Shift time? $PLTR has been a monster, up +443% from my entry at $20.68. But its PE ratio is insane now! Meanwhile, $TSLA has a bigger upside, so I’m considering reallocating. #PLTR #TSLA #StockMarket #Investments",TSLA,Tesla
Sat Feb 08 16:50:57 +0000 2025,From @IBDinvestors $tsla,TSLA,Tesla
Sat Feb 08 09:30:46 +0000 2025,"$TSLA closed at $361.62, down 24.6% from its ATH of $479.86 on December 17, 2024, showing more than twice the volatility of the market. Likewise, my #Tesla stretched a 70-meter Supercharger trip across 7.3 km, always pushing boundaries.",TSLA,Tesla
Sat Feb 08 15:35:14 +0000 2025,"Imagine a day, a few years from now, when the US Debt clock, having already slowed down to a crawl, completely stops and then... starts to reverse. @DOGE @elonmusk $TSLA",TSLA,Tesla
Sat Feb 08 04:10:29 +0000 2025,"The commoditization of ride fares is happening before our eyes. As pricing continues to drop with competition, and with the launch of so many autonomous taxi businesses, where will the profits come from in this ambiguous ride business? $TSLA $UBER",TSLA,Tesla
Sat Feb 08 00:21:25 +0000 2025,New $TSLA Model Y from here on out,TSLA,Tesla
Sat Feb 08 20:10:36 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,TSLA,Tesla
Sat Feb 08 00:52:06 +0000 2025,$TSLA - This would be the .382 retracement from the all-time high to the $138 low back in April last year:,TSLA,Tesla
Sat Feb 08 16:38:13 +0000 2025,"$TSLA Updated Chart -Broke descending triangle down, $375 was a key support -Currently testing the $361 support, which has been resistance before -$350 is 50% retracement on FIB from Nov to Jan run -Additional levels to look at below, $330 100D MA, $317 &amp; $270s (200D MA) on FIB",TSLA,Tesla
Sat Feb 08 12:58:45 +0000 2025,"Excellent discussion of the concept of risk and volatility from Cern Basher. With any investment, whether it be Bitcoin or $TSLA, having a longer time horizon helps you focus more on what actually matters - the underlying fundamentals of the asset / company.",TSLA,Tesla
Sat Feb 08 22:39:05 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,TSLA,Tesla
Sat Feb 08 18:14:53 +0000 2025,PROFITS START HERE! ✅ No Daily Loss Limits ✅ Withdraw From Day 1 50% OFF + NO FEES → Code: SUMMER40 $ES_F $NQ_F $YM_F $SPY $SPX $QQQ $TLT $FB $AMZN $AAPL $NVDA $NFLX $GOOGL $TSLA $XLK $XLE $XLF #NQ #NQ_F #FuturesTrading #forextrader,TSLA,Tesla
Sat Feb 08 02:20:04 +0000 2025,$TSLA IS NOW DOWN -25% FROM ITS RECENT HIGHS,TSLA,Tesla
